sequence_id	direction_group	exposure	group
13977_28	positive	whr	Female
13978_122	positive	whr	Female
13982_33	positive	whr	Female
13983_27	positive	whr	Female
13984_23	positive	whr	Female
13986_6	positive	whr	Female
13990_1	positive	whr	Female
13991_47	positive	whr	Female
13992_12	positive	whr	Female
13993_20	positive	whr	Female
13996_16	positive	whr	Female
13998_26	positive	whr	Female
14002_18	positive	whr	Female
14005_2	positive	whr	Female
14006_36	positive	whr	Female
14007_22	positive	whr	Female
14008_22	positive	whr	Female
14011_17	positive	whr	Female
14012_17	positive	whr	Female
14013_11	positive	whr	Female
14021_81	positive	whr	Female
14024_196	positive	whr	Female
14025_18	positive	whr	Female
14026_24	positive	whr	Female
14028_22	positive	whr	Female
14029_42	positive	whr	Female
14034_22	positive	whr	Female
14035_13	positive	whr	Female
14039_33	positive	whr	Female
14043_12	positive	whr	Female
14045_12	positive	whr	Female
14047_78	positive	whr	Female
14048_7	negative	whr	Female
14051_54	positive	whr	Female
14052_26	positive	whr	Female
14054_17	negative	whr	Female
14061_48	positive	whr	Female
14063_17	positive	whr	Female
14065_11	positive	whr	Female
14066_49	positive	whr	Female
14067_6	positive	whr	Female
14069_61	positive	whr	Female
14070_56	positive	whr	Female
14076_74	positive	whr	Female
14079_14	positive	whr	Female
14082_56	positive	whr	Female
14083_25	positive	whr	Female
14088_38	negative	whr	Female
14090_23	positive	whr	Female
14093_10	positive	whr	Female
14094_29	positive	whr	Female
14095_1	positive	whr	Female
14098_28	positive	whr	Female
14099_20	positive	whr	Female
14100_63	positive	whr	Female
14101_2	negative	whr	Female
14111_15	positive	whr	Female
14115_34	positive	whr	Female
14120_2	positive	whr	Female
14121_24	positive	whr	Female
14122_132	positive	whr	Female
14123_34	positive	whr	Female
14127_240	positive	whr	Female
14128_121	positive	whr	Female
14129_1	positive	whr	Female
14131_37	negative	whr	Female
14132_21	positive	whr	Female
14133_93	positive	whr	Female
14134_49	positive	whr	Female
14135_3	positive	whr	Female
14136_234	negative	whr	Female
14139_16	positive	whr	Female
14146_92	negative	whr	Female
14149_9	positive	whr	Female
14150_7	positive	whr	Female
14153_8	positive	whr	Female
14156_33	positive	whr	Female
14157_21	positive	whr	Female
14175_78	positive	whr	Female
14178_18	negative	whr	Female
14186_13	positive	whr	Female
14203_3	positive	whr	Female
14204_55	positive	whr	Female
14205_6	positive	whr	Female
14206_28	positive	whr	Female
14208_3	negative	whr	Female
14226_120	positive	whr	Female
14246_50	positive	whr	Female
14254_27	positive	whr	Female
14268_4	positive	whr	Female
14271_23	positive	whr	Female
14283_12	positive	whr	Female
14287_6	positive	whr	Female
14291_53	positive	whr	Female
14294_61	positive	whr	Female
14318_1	positive	whr	Female
14324_52	positive	whr	Female
14326_4	positive	whr	Female
14329_4	positive	whr	Female
14331_262	positive	whr	Female
14332_3	positive	whr	Female
14337_1	positive	whr	Female
14341_8	positive	whr	Female
14583_49	positive	whr	Female
14587_16	positive	whr	Female
14593_152	positive	whr	Female
14597_5	positive	whr	Female
14599_18	positive	whr	Female
14603_51	positive	whr	Female
14614_41	negative	whr	Female
14615_46	positive	whr	Female
14616_16	positive	whr	Female
14618_26	negative	whr	Female
14619_8	positive	whr	Female
14624_51	positive	whr	Female
14631_22	positive	whr	Female
14634_13	positive	whr	Female
14636_25	positive	whr	Female
14645_253	positive	whr	Female
14655_1	positive	whr	Female
14663_44	positive	whr	Female
14670_1	positive	whr	Female
14674_63	positive	whr	Female
14675_20	positive	whr	Female
14684_17	positive	whr	Female
14685_17	positive	whr	Female
14687_6	positive	whr	Female
14688_6	positive	whr	Female
14689_3	positive	whr	Female
14705_1	negative	whr	Female
14713_46	positive	whr	Female
14747_9	positive	whr	Female
14748_31	positive	whr	Female
15297_3	positive	whr	Female
15300_66	positive	whr	Female
15301_24	positive	whr	Female
15305_7	negative	whr	Female
15306_20	positive	whr	Female
15310_61	positive	whr	Female
15312_14	positive	whr	Female
15313_28	positive	whr	Female
15315_64	positive	whr	Female
15318_75	positive	whr	Female
15319_226	positive	whr	Female
15322_35	positive	whr	Female
15323_112	positive	whr	Female
15324_58	positive	whr	Female
15326_64	positive	whr	Female
15329_167	positive	whr	Female
15331_47	positive	whr	Female
15333_11	positive	whr	Female
15336_7	negative	whr	Female
15346_31	positive	whr	Female
15347_12	negative	whr	Female
15361_37	positive	whr	Female
15363_32	positive	whr	Female
15364_101	negative	whr	Female
15365_41	positive	whr	Female
15367_38	negative	whr	Female
15368_3	positive	whr	Female
15370_5	positive	whr	Female
15372_43	positive	whr	Female
15374_15	positive	whr	Female
15375_49	positive	whr	Female
15376_134	positive	whr	Female
15381_45	negative	whr	Female
15383_200	positive	whr	Female
15385_116	positive	whr	Female
15386_7	negative	whr	Female
15387_44	negative	whr	Female
15389_1	positive	whr	Female
15391_114	negative	whr	Female
15394_79	negative	whr	Female
15395_15	positive	whr	Female
15398_2	positive	whr	Female
15402_2	positive	whr	Female
15403_53	positive	whr	Female
15405_23	positive	whr	Female
15412_40	positive	whr	Female
15413_3	positive	whr	Female
15414_316	positive	whr	Female
15416_54	positive	whr	Female
15417_3	positive	whr	Female
15418_25	positive	whr	Female
15422_12	positive	whr	Female
15426_5	positive	whr	Female
15427_35	positive	whr	Female
15430_165	positive	whr	Female
15431_31	positive	whr	Female
15432_1	positive	whr	Female
15433_4	positive	whr	Female
15434_5	positive	whr	Female
15435_4	positive	whr	Female
15436_40	positive	whr	Female
15437_11	positive	whr	Female
15439_21	positive	whr	Female
15440_57	positive	whr	Female
15441_6	negative	whr	Female
15446_25	positive	whr	Female
15447_45	positive	whr	Female
15452_5	positive	whr	Female
15453_3	positive	whr	Female
15455_40	positive	whr	Female
15457_14	positive	whr	Female
15460_9	positive	whr	Female
15465_79	positive	whr	Female
15466_30	positive	whr	Female
15468_14	positive	whr	Female
15470_11	positive	whr	Female
15471_29	positive	whr	Female
15472_16	positive	whr	Female
15474_7	positive	whr	Female
15475_4	positive	whr	Female
15476_6	positive	whr	Female
15480_2	positive	whr	Female
15482_12	positive	whr	Female
15483_377	positive	whr	Female
15486_126	positive	whr	Female
15487_164	positive	whr	Female
15491_20	negative	whr	Female
15492_1	positive	whr	Female
15494_11	negative	whr	Female
15495_9	positive	whr	Female
15497_9	positive	whr	Female
15499_11	positive	whr	Female
15503_15	positive	whr	Female
15503_20	positive	whr	Female
15504_39	positive	whr	Female
15506_34	positive	whr	Female
15509_2	positive	whr	Female
15513_108	positive	whr	Female
15514_26	positive	whr	Female
15515_2	negative	whr	Female
15522_2	negative	whr	Female
15523_9	positive	whr	Female
15524_30	positive	whr	Female
15525_294	positive	whr	Female
15526_33	positive	whr	Female
15527_90	negative	whr	Female
15529_33	negative	whr	Female
15530_33	negative	whr	Female
15534_26	positive	whr	Female
15535_3	positive	whr	Female
15539_15	negative	whr	Female
15544_25	negative	whr	Female
15545_13	positive	whr	Female
15553_22	positive	whr	Female
15556_49	positive	whr	Female
15558_63	positive	whr	Female
15559_5	negative	whr	Female
15562_24	positive	whr	Female
15565_102	positive	whr	Female
15566_10	negative	whr	Female
15567_2	positive	whr	Female
15570_99	positive	whr	Female
15573_110	negative	whr	Female
15574_37	positive	whr	Female
15579_26	positive	whr	Female
15580_2	positive	whr	Female
15581_16	positive	whr	Female
15582_25	positive	whr	Female
15583_18	positive	whr	Female
15587_20	negative	whr	Female
15588_17	positive	whr	Female
15589_1	positive	whr	Female
15591_28	positive	whr	Female
15594_47	positive	whr	Female
15596_7	positive	whr	Female
15603_20	positive	whr	Female
15604_18	positive	whr	Female
15606_19	positive	whr	Female
15607_56	positive	whr	Female
15608_5	positive	whr	Female
15612_5	positive	whr	Female
15613_16	positive	whr	Female
15614_168	negative	whr	Female
15615_8	positive	whr	Female
15617_8	positive	whr	Female
15619_49	positive	whr	Female
15620_4	negative	whr	Female
15622_13	negative	whr	Female
15627_83	positive	whr	Female
15631_18	positive	whr	Female
15633_6	positive	whr	Female
15634_139	positive	whr	Female
15635_4	positive	whr	Female
15637_38	positive	whr	Female
15640_54	negative	whr	Female
15641_20	positive	whr	Female
15644_1	positive	whr	Female
15653_9	negative	whr	Female
15666_21	positive	whr	Female
15667_39	positive	whr	Female
15669_7	positive	whr	Female
15678_71	positive	whr	Female
15686_49	positive	whr	Female
15688_30	positive	whr	Female
15692_300	positive	whr	Female
15693_9	positive	whr	Female
15698_6	positive	whr	Female
16043_30	positive	whr	Female
16049_43	positive	whr	Female
16055_3	negative	whr	Female
16057_6	positive	whr	Female
16060_99	positive	whr	Female
16070_7	negative	whr	Female
16079_2	positive	whr	Female
16293_1	positive	whr	Female
16296_43	positive	whr	Female
16298_84	positive	whr	Female
16299_13	positive	whr	Female
16302_11	positive	whr	Female
16304_6	positive	whr	Female
16305_10	positive	whr	Female
16307_22	negative	whr	Female
16308_14	positive	whr	Female
16312_45	positive	whr	Female
16317_20	positive	whr	Female
16536_3	positive	whr	Female
16551_14	positive	whr	Female
16558_2	positive	whr	Female
16583_8	positive	whr	Female
16585_16	positive	whr	Female
16588_10	negative	whr	Female
16591_71	positive	whr	Female
16593_3	positive	whr	Female
16596_25	positive	whr	Female
16597_11	positive	whr	Female
16599_38	positive	whr	Female
16605_2	positive	whr	Female
16607_78	negative	whr	Female
16612_28	positive	whr	Female
16616_137	positive	whr	Female
16617_14	positive	whr	Female
16618_7	positive	whr	Female
16621_77	positive	whr	Female
16746_12	positive	whr	Female
16749_79	positive	whr	Female
16754_40	positive	whr	Female
16755_195	positive	whr	Female
16756_30	positive	whr	Female
16758_96	positive	whr	Female
16760_2	positive	whr	Female
16763_11	positive	whr	Female
16765_52	positive	whr	Female
16768_3	positive	whr	Female
16769_20	positive	whr	Female
16770_3	negative	whr	Female
16781_2	positive	whr	Female
16805_5	positive	whr	Female
16807_35	positive	whr	Female
16809_1	positive	whr	Female
16810_3	positive	whr	Female
16818_200	positive	whr	Female
16823_75	positive	whr	Female
16825_20	positive	whr	Female
16828_8	positive	whr	Female
16831_7	positive	whr	Female
16836_1	positive	whr	Female
16837_20	positive	whr	Female
16845_15	positive	whr	Female
16847_39	positive	whr	Female
16850_5	positive	whr	Female
16851_50	positive	whr	Female
16852_10	positive	whr	Female
16853_5	positive	whr	Female
16856_79	positive	whr	Female
16857_2	positive	whr	Female
16859_100	positive	whr	Female
16863_47	positive	whr	Female
16865_62	positive	whr	Female
16875_13	positive	whr	Female
16877_19	positive	whr	Female
16882_27	positive	whr	Female
16883_57	positive	whr	Female
16885_49	positive	whr	Female
16887_29	positive	whr	Female
16890_37	negative	whr	Female
16892_23	negative	whr	Female
16899_59	positive	whr	Female
16902_17	positive	whr	Female
16907_3	negative	whr	Female
16913_8	positive	whr	Female
16914_104	negative	whr	Female
16915_153	positive	whr	Female
16916_19	negative	whr	Female
16918_198	positive	whr	Female
16922_53	positive	whr	Female
16923_20	positive	whr	Female
16926_44	positive	whr	Female
16932_5	positive	whr	Female
17137_160	positive	whr	Female
17138_8	positive	whr	Female
17140_57	positive	whr	Female
17148_7	positive	whr	Female
17150_8	positive	whr	Female
17151_84	positive	whr	Female
17152_10	positive	whr	Female
17156_72	negative	whr	Female
17158_17	positive	whr	Female
17163_117	positive	whr	Female
17165_1	positive	whr	Female
17166_4	positive	whr	Female
17170_15	positive	whr	Female
17176_13	positive	whr	Female
17195_43	positive	whr	Female
17196_5	positive	whr	Female
17199_43	positive	whr	Female
17200_50	positive	whr	Female
17204_17	positive	whr	Female
17205_21	positive	whr	Female
17319_1	positive	whr	Female
17320_19	positive	whr	Female
17325_10	positive	whr	Female
17326_44	positive	whr	Female
17329_2	positive	whr	Female
17331_138	positive	whr	Female
17332_3	positive	whr	Female
17333_20	positive	whr	Female
17335_18	positive	whr	Female
17336_54	positive	whr	Female
17341_89	positive	whr	Female
17342_13	positive	whr	Female
17343_6	positive	whr	Female
17344_23	positive	whr	Female
17346_61	positive	whr	Female
17347_80	positive	whr	Female
17348_5	positive	whr	Female
17350_13	positive	whr	Female
17355_56	positive	whr	Female
17356_34	positive	whr	Female
17357_33	positive	whr	Female
17362_5	positive	whr	Female
17364_8	positive	whr	Female
17366_6	positive	whr	Female
17370_186	positive	whr	Female
17372_5	positive	whr	Female
17377_1	positive	whr	Female
17383_4	positive	whr	Female
17384_110	positive	whr	Female
17387_27	positive	whr	Female
17396_23	positive	whr	Female
17397_8	positive	whr	Female
17398_55	negative	whr	Female
17400_71	positive	whr	Female
17403_14	positive	whr	Female
17404_5	positive	whr	Female
17405_2	positive	whr	Female
17408_2	positive	whr	Female
17411_55	positive	whr	Female
17419_17	positive	whr	Female
17427_26	positive	whr	Female
17435_43	positive	whr	Female
17436_193	positive	whr	Female
17441_4	positive	whr	Female
17447_52	positive	whr	Female
17449_23	positive	whr	Female
17450_51	positive	whr	Female
17454_15	positive	whr	Female
17455_42	positive	whr	Female
17456_53	positive	whr	Female
17462_19	positive	whr	Female
17466_72	positive	whr	Female
17467_1	positive	whr	Female
17468_1	positive	whr	Female
17490_4	negative	whr	Female
17505_125	positive	whr	Female
17509_6	positive	whr	Female
17510_7	positive	whr	Female
17511_10	positive	whr	Female
17512_2	positive	whr	Female
17514_48	positive	whr	Female
17515_6	positive	whr	Female
17516_7	positive	whr	Female
17671_58	positive	whr	Female
17672_184	positive	whr	Female
17675_17	positive	whr	Female
17676_13	positive	whr	Female
17682_1	negative	whr	Female
17683_2	positive	whr	Female
17685_9	positive	whr	Female
17691_1	positive	whr	Female
17693_2	positive	whr	Female
17694_32	positive	whr	Female
17696_1	positive	whr	Female
17698_15	positive	whr	Female
17702_53	positive	whr	Female
17703_40	positive	whr	Female
17704_74	positive	whr	Female
17712_7	positive	whr	Female
17722_5	positive	whr	Female
17724_3	positive	whr	Female
17725_37	positive	whr	Female
17726_3	positive	whr	Female
17727_1	positive	whr	Female
17728_61	positive	whr	Female
17729_20	positive	whr	Female
17734_13	negative	whr	Female
17736_105	positive	whr	Female
17738_7	negative	whr	Female
17743_14	positive	whr	Female
17744_31	positive	whr	Female
17746_77	positive	whr	Female
17747_45	positive	whr	Female
17748_21	positive	whr	Female
17752_24	positive	whr	Female
17755_5	positive	whr	Female
17756_69	positive	whr	Female
17757_86	positive	whr	Female
17758_79	positive	whr	Female
17760_128	positive	whr	Female
17764_108	negative	whr	Female
17765_3	positive	whr	Female
17766_5	positive	whr	Female
17768_50	positive	whr	Female
17770_42	positive	whr	Female
17771_35	positive	whr	Female
17772_7	positive	whr	Female
17773_26	positive	whr	Female
17774_38	positive	whr	Female
17775_8	positive	whr	Female
17776_15	positive	whr	Female
17777_31	positive	whr	Female
17778_19	positive	whr	Female
17782_23	positive	whr	Female
17783_9	positive	whr	Female
17784_23	negative	whr	Female
17785_11	positive	whr	Female
17786_5	positive	whr	Female
17787_1	positive	whr	Female
17789_1	positive	whr	Female
17791_25	positive	whr	Female
17792_158	positive	whr	Female
17793_4	positive	whr	Female
17797_1	positive	whr	Female
17799_9	positive	whr	Female
17800_33	positive	whr	Female
17802_4	positive	whr	Female
17804_102	positive	whr	Female
17805_35	positive	whr	Female
17806_6	positive	whr	Female
17808_37	positive	whr	Female
17811_78	positive	whr	Female
17812_2	positive	whr	Female
17814_8	positive	whr	Female
17816_58	positive	whr	Female
17817_22	positive	whr	Female
17818_22	positive	whr	Female
17819_30	positive	whr	Female
17820_170	positive	whr	Female
17821_20	positive	whr	Female
17822_57	positive	whr	Female
17823_40	positive	whr	Female
17826_341	positive	whr	Female
17827_53	positive	whr	Female
17828_3	positive	whr	Female
17832_12	positive	whr	Female
17835_28	positive	whr	Female
17836_17	positive	whr	Female
17837_5	positive	whr	Female
17849_6	positive	whr	Female
17850_42	positive	whr	Female
17852_5	positive	whr	Female
17854_33	positive	whr	Female
17855_28	positive	whr	Female
17856_23	positive	whr	Female
17857_6	positive	whr	Female
18156_7	positive	whr	Female
18160_2	positive	whr	Female
18162_167	positive	whr	Female
18165_181	positive	whr	Female
18166_4	positive	whr	Female
18172_71	positive	whr	Female
18173_11	positive	whr	Female
18174_79	positive	whr	Female
18175_65	positive	whr	Female
18177_49	positive	whr	Female
18178_13	positive	whr	Female
18180_58	positive	whr	Female
18181_2	positive	whr	Female
18184_28	positive	whr	Female
18185_118	positive	whr	Female
18186_15	positive	whr	Female
18188_12	positive	whr	Female
18189_12	positive	whr	Female
18191_23	positive	whr	Female
18193_165	positive	whr	Female
18198_51	positive	whr	Female
18202_22	positive	whr	Female
18204_1	positive	whr	Female
18205_123	positive	whr	Female
18206_18	positive	whr	Female
18213_30	positive	whr	Female
18214_2	positive	whr	Female
18215_5	positive	whr	Female
18218_48	positive	whr	Female
18222_34	positive	whr	Female
18225_13	positive	whr	Female
18231_147	positive	whr	Female
18232_42	positive	whr	Female
18235_16	positive	whr	Female
18237_29	positive	whr	Female
18240_6	positive	whr	Female
18241_18	negative	whr	Female
18244_1	positive	whr	Female
18257_64	positive	whr	Female
18259_15	positive	whr	Female
18261_34	positive	whr	Female
18264_12	positive	whr	Female
18265_18	positive	whr	Female
18267_74	positive	whr	Female
18268_5	positive	whr	Female
18271_43	positive	whr	Female
18273_14	positive	whr	Female
18274_2	positive	whr	Female
18275_5	positive	whr	Female
18276_34	positive	whr	Female
18277_28	positive	whr	Female
18280_29	positive	whr	Female
18284_77	positive	whr	Female
18285_6	positive	whr	Female
18286_3	positive	whr	Female
18294_26	positive	whr	Female
18295_102	positive	whr	Female
18297_8	positive	whr	Female
18299_13	positive	whr	Female
18300_39	positive	whr	Female
18301_10	positive	whr	Female
18304_19	positive	whr	Female
18307_71	positive	whr	Female
18308_30	positive	whr	Female
18309_18	positive	whr	Female
18311_44	positive	whr	Female
18313_4	positive	whr	Female
18315_38	positive	whr	Female
18316_75	positive	whr	Female
18317_111	positive	whr	Female
18318_98	positive	whr	Female
18321_38	positive	whr	Female
18322_15	positive	whr	Female
18323_39	positive	whr	Female
18324_61	positive	whr	Female
18326_50	positive	whr	Female
18329_4	positive	whr	Female
18330_7	positive	whr	Female
18337_4	positive	whr	Female
18338_26	positive	whr	Female
18339_207	positive	whr	Female
18340_2	positive	whr	Female
18342_2	positive	whr	Female
18343_10	positive	whr	Female
18348_89	positive	whr	Female
18373_13	positive	whr	Female
18380_78	negative	whr	Female
18381_16	positive	whr	Female
18382_109	positive	whr	Female
18385_4	positive	whr	Female
18387_7	positive	whr	Female
18389_11	positive	whr	Female
18392_19	positive	whr	Female
18395_5	positive	whr	Female
18396_10	positive	whr	Female
18397_5	positive	whr	Female
18398_1	positive	whr	Female
18399_1	positive	whr	Female
18400_52	positive	whr	Female
18401_18	positive	whr	Female
18402_1	positive	whr	Female
18404_22	positive	whr	Female
18405_117	positive	whr	Female
18407_36	positive	whr	Female
18408_26	negative	whr	Female
18410_26	positive	whr	Female
18411_83	positive	whr	Female
18414_26	positive	whr	Female
18415_16	positive	whr	Female
18416_3	positive	whr	Female
18422_41	positive	whr	Female
18429_10	negative	whr	Female
18434_141	positive	whr	Female
18435_40	positive	whr	Female
18458_4	positive	whr	Female
18483_36	positive	whr	Female
18817_50	positive	whr	Female
18819_21	positive	whr	Female
18823_52	positive	whr	Female
18829_4	positive	whr	Female
18830_1	negative	whr	Female
18831_6	negative	whr	Female
18837_9	positive	whr	Female
18840_205	positive	whr	Female
18842_24	positive	whr	Female
18859_7	positive	whr	Female
18860_2	positive	whr	Female
18863_176	positive	whr	Female
18864_7	positive	whr	Female
18868_7	positive	whr	Female
18871_24	negative	whr	Female
18873_8	positive	whr	Female
18874_66	positive	whr	Female
18875_125	positive	whr	Female
18876_77	positive	whr	Female
18877_15	positive	whr	Female
18878_15	positive	whr	Female
18880_81	positive	whr	Female
18881_7	positive	whr	Female
18882_7	negative	whr	Female
18883_4	positive	whr	Female
18884_22	positive	whr	Female
18886_28	positive	whr	Female
18887_7	positive	whr	Female
18888_37	positive	whr	Female
18890_227	positive	whr	Female
18891_98	positive	whr	Female
18893_26	positive	whr	Female
18894_1	positive	whr	Female
18897_31	positive	whr	Female
18898_36	positive	whr	Female
18900_37	positive	whr	Female
18901_26	positive	whr	Female
18904_23	positive	whr	Female
18905_5	positive	whr	Female
18907_97	positive	whr	Female
18909_11	positive	whr	Female
18910_45	positive	whr	Female
18913_3	positive	whr	Female
18914_188	positive	whr	Female
18917_53	positive	whr	Female
18918_86	positive	whr	Female
18921_30	positive	whr	Female
18922_27	positive	whr	Female
18925_24	positive	whr	Female
18926_7	positive	whr	Female
18927_14	positive	whr	Female
18928_10	positive	whr	Female
18932_84	positive	whr	Female
18933_4	positive	whr	Female
18934_50	positive	whr	Female
18935_14	positive	whr	Female
18942_11	positive	whr	Female
18943_4	positive	whr	Female
18945_11	positive	whr	Female
18947_3	positive	whr	Female
18950_13	positive	whr	Female
19108_50	positive	whr	Female
19109_32	positive	whr	Female
19111_10	positive	whr	Female
19112_2	positive	whr	Female
19114_8	positive	whr	Female
19115_13	positive	whr	Female
19116_1	positive	whr	Female
19117_3	negative	whr	Female
19118_47	positive	whr	Female
19119_10	positive	whr	Female
19120_33	positive	whr	Female
19121_3	positive	whr	Female
19122_47	positive	whr	Female
19123_6	positive	whr	Female
19124_9	positive	whr	Female
19125_26	positive	whr	Female
19126_4	positive	whr	Female
19129_15	positive	whr	Female
19130_81	positive	whr	Female
19131_184	positive	whr	Female
19132_1	positive	whr	Female
19134_66	positive	whr	Female
19135_5	positive	whr	Female
19136_22	positive	whr	Female
19139_3	positive	whr	Female
19142_39	positive	whr	Female
19144_9	positive	whr	Female
19145_4	positive	whr	Female
19147_6	positive	whr	Female
19148_58	positive	whr	Female
19150_20	positive	whr	Female
19152_4	positive	whr	Female
19154_41	positive	whr	Female
19158_1	negative	whr	Female
19161_1	positive	whr	Female
19163_26	positive	whr	Female
19166_15	positive	whr	Female
19168_71	positive	whr	Female
19169_88	positive	whr	Female
19174_141	positive	whr	Female
19177_7	positive	whr	Female
19183_164	positive	whr	Female
19187_21	positive	whr	Female
19188_21	positive	whr	Female
19189_2	positive	whr	Female
19190_4	positive	whr	Female
19193_18	negative	whr	Female
19195_85	positive	whr	Female
19197_95	positive	whr	Female
19199_3	positive	whr	Female
19200_16	positive	whr	Female
19202_10	positive	whr	Female
19206_20	positive	whr	Female
19207_119	positive	whr	Female
19209_6	positive	whr	Female
19212_4	positive	whr	Female
19219_71	positive	whr	Female
19222_124	positive	whr	Female
19223_6	positive	whr	Female
19225_11	positive	whr	Female
19227_18	positive	whr	Female
19228_11	positive	whr	Female
19229_92	positive	whr	Female
19230_12	positive	whr	Female
19231_22	positive	whr	Female
19236_24	positive	whr	Female
19237_17	positive	whr	Female
19238_12	positive	whr	Female
19240_265	positive	whr	Female
19241_31	positive	whr	Female
19242_21	positive	whr	Female
19243_2	positive	whr	Female
19249_18	positive	whr	Female
19250_50	positive	whr	Female
19252_67	positive	whr	Female
19253_82	positive	whr	Female
19255_124	positive	whr	Female
19257_11	positive	whr	Female
19258_24	positive	whr	Female
19259_176	positive	whr	Female
19260_4	positive	whr	Female
19261_12	positive	whr	Female
19262_219	positive	whr	Female
19263_147	positive	whr	Female
19264_6	positive	whr	Female
19265_9	positive	whr	Female
19266_35	positive	whr	Female
19267_14	positive	whr	Female
19270_26	positive	whr	Female
19271_64	positive	whr	Female
19272_9	positive	whr	Female
19274_80	positive	whr	Female
19276_124	positive	whr	Female
19278_19	positive	whr	Female
19280_29	positive	whr	Female
19281_86	positive	whr	Female
19286_30	positive	whr	Female
19287_59	positive	whr	Female
19289_29	positive	whr	Female
19290_5	positive	whr	Female
19291_2	positive	whr	Female
19293_6	positive	whr	Female
19295_32	positive	whr	Female
19296_51	positive	whr	Female
19297_4	positive	whr	Female
19302_7	positive	whr	Female
19311_15	positive	whr	Female
19317_114	positive	whr	Female
19323_1	negative	whr	Female
19325_21	positive	whr	Female
19327_31	positive	whr	Female
19328_51	positive	whr	Female
19329_31	positive	whr	Female
19331_18	positive	whr	Female
19332_1	positive	whr	Female
19333_4	positive	whr	Female
19334_62	positive	whr	Female
19335_2	positive	whr	Female
19341_36	negative	whr	Female
19347_37	positive	whr	Female
19353_25	positive	whr	Female
19360_22	positive	whr	Female
19361_78	negative	whr	Female
19364_163	positive	whr	Female
19365_11	positive	whr	Female
19366_8	positive	whr	Female
19367_34	positive	whr	Female
19369_17	positive	whr	Female
19370_30	positive	whr	Female
19372_7	positive	whr	Female
19373_3	positive	whr	Female
19374_72	positive	whr	Female
19376_74	negative	whr	Female
19377_14	positive	whr	Female
19379_154	positive	whr	Female
19383_131	positive	whr	Female
19388_2	positive	whr	Female
19392_6	positive	whr	Female
19437_61	positive	whr	Female
19438_68	positive	whr	Female
19446_1	positive	whr	Female
19448_104	positive	whr	Female
19467_3	positive	whr	Female
19482_11	positive	whr	Female
19491_11	positive	whr	Female
19492_5	positive	whr	Female
19496_1	positive	whr	Female
19503_2	positive	whr	Female
19504_22	positive	whr	Female
19516_10	positive	whr	Female
19523_215	positive	whr	Female
19553_14	negative	whr	Female
19557_3	positive	whr	Female
19560_23	positive	whr	Female
19561_216	positive	whr	Female
19562_8	positive	whr	Female
19563_3	negative	whr	Female
19564_61	positive	whr	Female
19570_12	positive	whr	Female
19572_10	positive	whr	Female
19578_19	positive	whr	Female
19579_5	positive	whr	Female
19584_33	positive	whr	Female
19586_89	positive	whr	Female
19601_15	negative	whr	Female
19602_36	positive	whr	Female
19606_28	negative	whr	Female
19612_3	positive	whr	Female
19614_8	positive	whr	Female
19615_213	positive	whr	Female
19616_100	positive	whr	Female
19617_5	positive	whr	Female
19620_16	positive	whr	Female
19622_7	positive	whr	Female
19635_69	positive	whr	Female
19638_9	positive	whr	Female
19639_53	positive	whr	Female
19640_2	positive	whr	Female
2190_55	positive	whr	Female
2192_63	positive	whr	Female
2211_9	negative	whr	Female
2212_69	positive	whr	Female
2247_20	positive	whr	Female
2278_61	negative	whr	Female
2333_72	positive	whr	Female
2418_55	positive	whr	Female
2421_7	positive	whr	Female
2431_17	positive	whr	Female
2436_49	positive	whr	Female
2441_2	positive	whr	Female
2447_7	positive	whr	Female
2449_1	positive	whr	Female
2468_62	positive	whr	Female
2474_54	positive	whr	Female
2475_1	negative	whr	Female
2480_58	positive	whr	Female
2500_2	positive	whr	Female
2505_49	positive	whr	Female
2514_65	positive	whr	Female
2515_14	negative	whr	Female
2516_57	positive	whr	Female
2524_56	positive	whr	Female
2558_51	positive	whr	Female
2567_5	positive	whr	Female
2578_67	positive	whr	Female
2579_17	positive	whr	Female
2580_83	positive	whr	Female
2585_2	negative	whr	Female
2590_69	negative	whr	Female
2599_51	positive	whr	Female
2609_59	negative	whr	Female
2612_5	positive	whr	Female
2614_28	positive	whr	Female
2615_60	negative	whr	Female
2616_23	positive	whr	Female
2617_56	positive	whr	Female
2618_10	positive	whr	Female
2619_72	positive	whr	Female
2622_18	positive	whr	Female
2631_50	positive	whr	Female
2632_5	positive	whr	Female
2634_2	positive	whr	Female
2642_4	positive	whr	Female
2643_57	positive	whr	Female
2645_54	positive	whr	Female
2647_66	positive	whr	Female
2666_53	positive	whr	Female
2681_23	positive	whr	Female
2682_68	positive	whr	Female
2683_1	positive	whr	Female
2692_74	negative	whr	Female
2697_7	positive	whr	Female
2700_56	positive	whr	Female
2704_74	positive	whr	Female
2705_5	positive	whr	Female
2714_78	positive	whr	Female
2719_3	positive	whr	Female
2731_29	positive	whr	Female
2732_58	positive	whr	Female
2734_49	positive	whr	Female
2737_22	positive	whr	Female
2741_22	positive	whr	Female
2742_68	positive	whr	Female
2747_3	positive	whr	Female
2750_3	positive	whr	Female
2761_49	positive	whr	Female
2763_66	positive	whr	Female
2771_35	negative	whr	Female
2773_50	positive	whr	Female
2778_10	positive	whr	Female
2780_35	positive	whr	Female
2788_55	positive	whr	Female
2789_26	positive	whr	Female
2790_54	positive	whr	Female
