sequence_id	direction_group	exposure	group
14675_20	positive	whr	Male
14685_17	positive	whr	Male
14689_3	positive	whr	Male
14705_1	negative	whr	Male
14708_59	positive	whr	Male
14711_27	negative	whr	Male
14713_46	positive	whr	Male
14747_9	positive	whr	Male
15297_3	positive	whr	Male
15301_24	positive	whr	Male
15305_7	negative	whr	Male
15306_20	positive	whr	Male
15308_108	positive	whr	Male
15310_61	positive	whr	Male
15312_14	positive	whr	Male
15315_64	positive	whr	Male
15318_75	positive	whr	Male
15319_226	positive	whr	Male
15321_8	negative	whr	Male
15322_35	positive	whr	Male
15323_112	positive	whr	Male
15325_14	negative	whr	Male
15326_64	positive	whr	Male
15333_11	positive	whr	Male
15339_32	positive	whr	Male
15343_337	positive	whr	Male
15346_31	positive	whr	Male
15358_28	positive	whr	Male
15361_37	positive	whr	Male
15363_32	positive	whr	Male
15365_41	positive	whr	Male
15368_3	positive	whr	Male
15370_5	positive	whr	Male
15372_43	positive	whr	Male
15374_15	positive	whr	Male
15383_200	positive	whr	Male
15385_116	positive	whr	Male
15386_7	positive	whr	Male
15388_24	positive	whr	Male
15389_1	positive	whr	Male
15390_3	positive	whr	Male
15391_114	positive	whr	Male
15395_15	positive	whr	Male
15402_2	positive	whr	Male
15403_53	positive	whr	Male
15405_23	positive	whr	Male
15412_40	positive	whr	Male
15413_3	positive	whr	Male
15414_316	positive	whr	Male
15416_54	positive	whr	Male
15419_15	positive	whr	Male
15422_12	positive	whr	Male
15426_5	positive	whr	Male
15427_35	positive	whr	Male
15430_165	positive	whr	Male
15431_31	positive	whr	Male
15432_1	positive	whr	Male
15434_5	positive	whr	Male
15435_4	positive	whr	Male
15436_40	positive	whr	Male
15437_11	positive	whr	Male
15439_21	positive	whr	Male
15446_25	positive	whr	Male
15447_45	positive	whr	Male
15449_33	positive	whr	Male
15455_40	positive	whr	Male
15460_9	positive	whr	Male
15462_28	positive	whr	Male
15467_10	positive	whr	Male
15468_14	positive	whr	Male
15470_11	positive	whr	Male
15471_29	positive	whr	Male
15475_4	positive	whr	Male
15476_6	positive	whr	Male
15480_2	positive	whr	Male
15483_377	positive	whr	Male
15486_126	positive	whr	Male
15487_164	positive	whr	Male
15494_11	positive	whr	Male
15495_9	positive	whr	Male
15497_9	positive	whr	Male
15499_11	positive	whr	Male
15503_15	positive	whr	Male
15504_39	positive	whr	Male
15506_34	positive	whr	Male
15513_108	positive	whr	Male
15515_2	positive	whr	Male
15521_4	positive	whr	Male
15523_9	positive	whr	Male
15525_294	positive	whr	Male
15526_33	positive	whr	Male
15527_90	negative	whr	Male
15535_3	negative	whr	Male
15539_15	negative	whr	Male
15544_25	negative	whr	Male
15545_13	positive	whr	Male
15553_22	positive	whr	Male
15558_63	negative	whr	Male
15559_5	negative	whr	Male
15560_52	positive	whr	Male
15562_24	positive	whr	Male
15565_102	positive	whr	Male
15567_2	positive	whr	Male
15573_110	negative	whr	Male
15574_37	positive	whr	Male
15579_26	positive	whr	Male
15580_2	positive	whr	Male
15581_16	positive	whr	Male
15584_9	positive	whr	Male
15585_304	positive	whr	Male
15587_20	positive	whr	Male
15588_17	positive	whr	Male
15589_1	positive	whr	Male
15594_47	positive	whr	Male
15602_43	positive	whr	Male
15606_19	positive	whr	Male
15607_56	negative	whr	Male
15617_8	positive	whr	Male
15622_13	negative	whr	Male
15623_1	positive	whr	Male
15631_18	positive	whr	Male
15633_6	positive	whr	Male
15634_139	positive	whr	Male
15635_4	positive	whr	Male
15637_38	positive	whr	Male
15640_54	negative	whr	Male
15644_1	positive	whr	Male
15666_21	positive	whr	Male
15668_19	positive	whr	Male
15669_7	positive	whr	Male
15670_15	positive	whr	Male
15674_3	positive	whr	Male
15675_3	positive	whr	Male
15678_71	positive	whr	Male
15686_49	positive	whr	Male
15692_300	positive	whr	Male
15698_6	positive	whr	Male
16015_19	positive	whr	Male
16043_30	positive	whr	Male
16049_43	positive	whr	Male
16060_99	positive	whr	Male
16070_7	negative	whr	Male
16074_12	positive	whr	Male
16081_38	positive	whr	Male
16292_288	positive	whr	Male
16293_1	positive	whr	Male
16296_43	positive	whr	Male
16297_14	negative	whr	Male
16298_84	positive	whr	Male
16299_13	positive	whr	Male
16302_11	positive	whr	Male
16305_10	positive	whr	Male
16307_22	negative	whr	Male
16309_30	positive	whr	Male
16312_45	positive	whr	Male
16315_105	positive	whr	Male
16317_20	positive	whr	Male
16320_139	positive	whr	Male
16322_10	positive	whr	Male
16324_38	positive	whr	Male
16536_3	positive	whr	Male
16551_14	positive	whr	Male
16585_16	positive	whr	Male
16587_1	positive	whr	Male
16588_10	positive	whr	Male
16591_71	positive	whr	Male
16593_3	positive	whr	Male
16597_11	positive	whr	Male
16605_2	positive	whr	Male
16610_13	positive	whr	Male
16612_28	positive	whr	Male
16616_137	positive	whr	Male
16617_14	positive	whr	Male
16621_77	positive	whr	Male
16746_12	positive	whr	Male
16748_1	positive	whr	Male
16749_79	positive	whr	Male
16751_15	positive	whr	Male
16753_46	positive	whr	Male
16755_195	positive	whr	Male
16756_30	positive	whr	Male
16758_96	positive	whr	Male
16760_2	positive	whr	Male
16763_11	positive	whr	Male
16765_52	positive	whr	Male
16768_3	positive	whr	Male
16773_29	positive	whr	Male
16781_2	positive	whr	Male
16792_4	positive	whr	Male
16807_35	positive	whr	Male
16809_1	positive	whr	Male
16810_3	positive	whr	Male
16814_13	positive	whr	Male
16823_75	positive	whr	Male
16825_20	positive	whr	Male
16828_8	positive	whr	Male
16836_1	positive	whr	Male
16837_20	positive	whr	Male
16845_15	positive	whr	Male
16847_39	positive	whr	Male
16850_5	positive	whr	Male
16852_10	positive	whr	Male
16853_5	positive	whr	Male
16854_17	positive	whr	Male
16857_2	positive	whr	Male
16858_384	negative	whr	Male
16859_100	positive	whr	Male
16863_47	positive	whr	Male
16867_76	negative	whr	Male
16872_248	positive	whr	Male
16875_13	positive	whr	Male
16877_19	positive	whr	Male
16882_27	positive	whr	Male
16883_57	positive	whr	Male
16887_29	positive	whr	Male
16890_37	negative	whr	Male
16899_59	positive	whr	Male
16907_3	negative	whr	Male
16915_153	positive	whr	Male
16916_19	positive	whr	Male
16918_198	positive	whr	Male
16919_1	positive	whr	Male
16922_53	positive	whr	Male
16923_20	positive	whr	Male
16926_44	positive	whr	Male
16932_5	positive	whr	Male
17137_160	positive	whr	Male
17138_8	positive	whr	Male
17140_57	positive	whr	Male
17148_7	positive	whr	Male
17150_8	positive	whr	Male
17154_2	positive	whr	Male
17155_1	positive	whr	Male
17156_72	positive	whr	Male
17158_17	positive	whr	Male
17163_117	positive	whr	Male
17165_1	positive	whr	Male
17166_4	positive	whr	Male
17170_15	positive	whr	Male
17195_43	positive	whr	Male
17196_5	positive	whr	Male
17199_43	positive	whr	Male
17200_50	positive	whr	Male
17202_37	positive	whr	Male
17204_17	positive	whr	Male
17209_27	positive	whr	Male
17210_2	negative	whr	Male
17231_1	positive	whr	Male
17319_1	positive	whr	Male
17326_44	positive	whr	Male
17329_2	positive	whr	Male
17331_138	positive	whr	Male
17332_3	positive	whr	Male
17336_54	positive	whr	Male
17337_1	positive	whr	Male
17341_89	positive	whr	Male
17342_13	positive	whr	Male
17343_6	positive	whr	Male
17346_61	negative	whr	Male
17348_5	positive	whr	Male
17355_56	positive	whr	Male
17356_34	positive	whr	Male
17362_5	positive	whr	Male
17364_8	positive	whr	Male
17365_7	positive	whr	Male
17366_6	positive	whr	Male
17367_5	positive	whr	Male
17383_4	positive	whr	Male
17387_27	positive	whr	Male
17391_10	negative	whr	Male
17393_13	positive	whr	Male
17396_23	positive	whr	Male
17397_8	positive	whr	Male
17398_55	positive	whr	Male
17403_14	positive	whr	Male
17404_5	positive	whr	Male
17405_2	positive	whr	Male
17408_2	positive	whr	Male
17410_5	positive	whr	Male
17419_17	positive	whr	Male
17427_26	positive	whr	Male
17432_25	positive	whr	Male
17435_43	positive	whr	Male
17449_23	positive	whr	Male
17451_13	positive	whr	Male
17453_34	positive	whr	Male
17454_15	positive	whr	Male
17455_42	positive	whr	Male
17456_53	positive	whr	Male
17460_51	positive	whr	Male
17462_19	positive	whr	Male
17466_72	positive	whr	Male
17467_1	positive	whr	Male
17468_1	positive	whr	Male
17474_106	positive	whr	Male
17475_18	positive	whr	Male
17495_141	positive	whr	Male
17505_125	positive	whr	Male
17509_6	positive	whr	Male
17510_7	positive	whr	Male
17511_10	positive	whr	Male
17515_6	positive	whr	Male
17516_7	positive	whr	Male
17671_58	positive	whr	Male
17672_184	negative	whr	Male
17673_34	positive	whr	Male
17680_12	negative	whr	Male
17682_1	positive	whr	Male
17685_9	positive	whr	Male
17691_1	positive	whr	Male
17694_32	positive	whr	Male
17698_15	positive	whr	Male
17702_53	positive	whr	Male
17703_40	positive	whr	Male
17706_4	positive	whr	Male
17710_40	positive	whr	Male
17722_5	positive	whr	Male
17725_37	positive	whr	Male
17727_1	positive	whr	Male
17729_20	positive	whr	Male
17735_130	positive	whr	Male
17736_105	positive	whr	Male
17743_14	positive	whr	Male
17747_45	positive	whr	Male
17748_21	positive	whr	Male
17750_8	positive	whr	Male
17752_24	positive	whr	Male
17755_5	positive	whr	Male
17758_79	positive	whr	Male
17761_2	positive	whr	Male
17764_108	negative	whr	Male
17766_5	positive	whr	Male
17768_50	positive	whr	Male
17770_42	positive	whr	Male
17771_35	positive	whr	Male
17772_7	positive	whr	Male
17774_38	positive	whr	Male
17775_8	negative	whr	Male
17776_15	positive	whr	Male
17777_31	positive	whr	Male
17783_9	positive	whr	Male
17785_11	positive	whr	Male
17786_5	positive	whr	Male
17787_1	positive	whr	Male
17789_1	positive	whr	Male
17792_158	positive	whr	Male
17795_176	negative	whr	Male
17800_33	positive	whr	Male
17802_4	positive	whr	Male
17804_102	positive	whr	Male
17805_35	positive	whr	Male
17811_78	positive	whr	Male
17812_2	positive	whr	Male
17813_21	positive	whr	Male
17816_58	positive	whr	Male
17817_22	positive	whr	Male
17819_30	positive	whr	Male
17820_170	positive	whr	Male
17822_57	positive	whr	Male
17823_40	positive	whr	Male
17827_53	positive	whr	Male
17828_3	positive	whr	Male
17829_2	positive	whr	Male
17835_28	positive	whr	Male
17836_17	positive	whr	Male
17837_5	positive	whr	Male
17850_42	positive	whr	Male
17852_5	positive	whr	Male
17857_6	positive	whr	Male
18156_7	positive	whr	Male
18160_2	positive	whr	Male
18166_4	positive	whr	Male
18170_46	positive	whr	Male
18172_71	positive	whr	Male
18173_11	positive	whr	Male
18175_65	positive	whr	Male
18177_49	positive	whr	Male
18178_13	positive	whr	Male
18179_56	positive	whr	Male
18181_2	positive	whr	Male
18182_24	positive	whr	Male
18185_118	positive	whr	Male
18188_12	positive	whr	Male
18189_12	positive	whr	Male
18191_23	positive	whr	Male
18192_69	positive	whr	Male
18193_165	positive	whr	Male
18194_18	positive	whr	Male
18195_3	positive	whr	Male
18197_97	positive	whr	Male
18202_22	positive	whr	Male
18205_123	positive	whr	Male
18208_3	positive	whr	Male
18210_12	positive	whr	Male
18214_2	positive	whr	Male
18215_5	positive	whr	Male
18220_141	positive	whr	Male
18225_13	positive	whr	Male
18227_3	positive	whr	Male
18228_30	positive	whr	Male
18237_29	positive	whr	Male
18240_6	positive	whr	Male
18241_18	negative	whr	Male
18242_8	positive	whr	Male
18243_9	positive	whr	Male
18257_64	positive	whr	Male
18259_15	positive	whr	Male
18261_34	positive	whr	Male
18265_18	positive	whr	Male
18267_74	positive	whr	Male
18271_43	positive	whr	Male
18273_14	positive	whr	Male
18274_2	positive	whr	Male
18275_5	positive	whr	Male
18276_34	positive	whr	Male
18277_28	positive	whr	Male
18282_1	positive	whr	Male
18284_77	positive	whr	Male
18285_6	positive	whr	Male
18286_3	positive	whr	Male
18291_8	positive	whr	Male
18294_26	positive	whr	Male
18295_102	negative	whr	Male
18297_8	positive	whr	Male
18301_10	positive	whr	Male
18302_204	positive	whr	Male
18304_19	positive	whr	Male
18306_1	positive	whr	Male
18307_71	positive	whr	Male
18308_30	positive	whr	Male
18311_44	positive	whr	Male
18312_68	negative	whr	Male
18315_38	positive	whr	Male
18316_75	positive	whr	Male
18317_111	positive	whr	Male
18321_38	positive	whr	Male
18322_15	positive	whr	Male
18323_39	positive	whr	Male
18326_50	positive	whr	Male
18328_36	positive	whr	Male
18330_7	positive	whr	Male
18337_4	positive	whr	Male
18338_26	positive	whr	Male
18339_207	positive	whr	Male
18342_2	positive	whr	Male
18343_10	positive	whr	Male
18373_13	positive	whr	Male
18375_28	positive	whr	Male
18380_78	negative	whr	Male
18381_16	positive	whr	Male
18382_109	positive	whr	Male
18385_4	positive	whr	Male
18386_36	positive	whr	Male
18387_7	positive	whr	Male
18389_11	positive	whr	Male
18395_5	positive	whr	Male
18396_10	positive	whr	Male
18397_5	positive	whr	Male
18398_1	positive	whr	Male
18399_1	positive	whr	Male
18404_22	positive	whr	Male
18405_117	positive	whr	Male
18407_36	positive	whr	Male
18408_26	negative	whr	Male
18411_83	positive	whr	Male
18413_24	positive	whr	Male
18414_26	positive	whr	Male
18415_16	positive	whr	Male
18416_3	positive	whr	Male
18417_3	positive	whr	Male
18422_41	positive	whr	Male
18429_10	positive	whr	Male
18435_40	positive	whr	Male
18449_33	positive	whr	Male
18458_4	positive	whr	Male
18483_36	positive	whr	Male
18817_50	positive	whr	Male
18823_52	positive	whr	Male
18824_7	positive	whr	Male
18829_4	positive	whr	Male
18830_1	negative	whr	Male
18831_6	positive	whr	Male
18832_65	positive	whr	Male
18833_76	positive	whr	Male
18839_24	positive	whr	Male
18840_205	positive	whr	Male
18842_24	positive	whr	Male
18859_7	positive	whr	Male
18860_2	positive	whr	Male
18863_176	positive	whr	Male
18866_8	positive	whr	Male
18868_7	positive	whr	Male
18870_1	positive	whr	Male
18873_8	positive	whr	Male
18874_66	positive	whr	Male
18875_125	positive	whr	Male
18876_77	positive	whr	Male
18877_15	positive	whr	Male
18878_15	positive	whr	Male
18880_81	positive	whr	Male
18884_22	positive	whr	Male
18886_28	positive	whr	Male
18888_37	positive	whr	Male
18890_227	positive	whr	Male
18891_98	positive	whr	Male
18892_48	positive	whr	Male
18893_26	positive	whr	Male
18894_1	positive	whr	Male
18895_54	negative	whr	Male
18896_23	negative	whr	Male
18897_31	positive	whr	Male
18899_82	positive	whr	Male
18900_37	positive	whr	Male
18901_26	positive	whr	Male
18904_23	positive	whr	Male
18905_5	positive	whr	Male
18907_97	positive	whr	Male
18913_3	positive	whr	Male
18914_188	positive	whr	Male
18917_53	negative	whr	Male
18918_86	positive	whr	Male
18921_30	negative	whr	Male
18925_24	positive	whr	Male
18928_10	positive	whr	Male
18932_84	positive	whr	Male
18933_4	positive	whr	Male
18934_50	positive	whr	Male
18935_14	positive	whr	Male
18938_3	positive	whr	Male
18942_11	positive	whr	Male
18943_4	positive	whr	Male
18945_11	positive	whr	Male
18947_3	positive	whr	Male
19108_50	positive	whr	Male
19109_32	positive	whr	Male
19110_6	positive	whr	Male
19111_10	positive	whr	Male
19112_2	positive	whr	Male
19114_8	positive	whr	Male
19115_13	positive	whr	Male
19116_1	positive	whr	Male
19118_47	positive	whr	Male
19119_10	positive	whr	Male
19120_33	positive	whr	Male
19122_47	positive	whr	Male
19123_6	positive	whr	Male
19126_4	positive	whr	Male
19127_1	positive	whr	Male
19130_81	positive	whr	Male
19131_184	positive	whr	Male
19136_22	positive	whr	Male
19142_39	positive	whr	Male
19143_38	positive	whr	Male
19145_4	positive	whr	Male
19147_6	positive	whr	Male
19152_4	positive	whr	Male
19153_53	positive	whr	Male
19154_41	positive	whr	Male
19158_1	negative	whr	Male
19161_1	positive	whr	Male
19163_26	positive	whr	Male
19166_15	positive	whr	Male
19170_25	positive	whr	Male
19174_141	positive	whr	Male
19175_18	positive	whr	Male
19180_38	positive	whr	Male
19183_164	positive	whr	Male
19189_2	positive	whr	Male
19193_18	positive	whr	Male
19195_85	positive	whr	Male
19196_73	positive	whr	Male
19197_95	positive	whr	Male
19199_3	positive	whr	Male
19200_16	positive	whr	Male
19206_20	positive	whr	Male
19207_119	positive	whr	Male
19208_8	positive	whr	Male
19209_6	positive	whr	Male
19212_4	positive	whr	Male
19213_1	positive	whr	Male
19215_7	positive	whr	Male
19219_71	positive	whr	Male
19223_6	positive	whr	Male
19225_11	positive	whr	Male
19227_18	positive	whr	Male
19230_12	positive	whr	Male
19231_22	positive	whr	Male
19233_75	positive	whr	Male
19236_24	positive	whr	Male
19237_17	positive	whr	Male
19238_12	positive	whr	Male
19239_5	negative	whr	Male
19241_31	positive	whr	Male
19242_21	positive	whr	Male
19243_2	positive	whr	Male
19247_1	positive	whr	Male
19253_82	positive	whr	Male
19255_124	positive	whr	Male
19258_24	positive	whr	Male
19260_4	positive	whr	Male
19261_12	positive	whr	Male
19264_6	positive	whr	Male
19265_9	positive	whr	Male
19267_14	positive	whr	Male
19271_64	positive	whr	Male
19272_9	negative	whr	Male
19279_42	positive	whr	Male
19280_29	positive	whr	Male
19286_30	positive	whr	Male
19289_29	positive	whr	Male
19290_5	positive	whr	Male
19291_2	positive	whr	Male
19294_26	positive	whr	Male
19296_51	positive	whr	Male
19302_7	positive	whr	Male
19303_64	positive	whr	Male
19317_114	positive	whr	Male
19325_21	positive	whr	Male
19327_31	positive	whr	Male
19328_51	positive	whr	Male
19329_31	positive	whr	Male
19331_18	positive	whr	Male
19332_1	positive	whr	Male
19335_2	positive	whr	Male
19347_37	positive	whr	Male
19353_25	positive	whr	Male
19357_11	positive	whr	Male
19360_22	positive	whr	Male
19361_78	negative	whr	Male
19364_163	positive	whr	Male
19366_8	positive	whr	Male
19370_30	positive	whr	Male
19373_3	positive	whr	Male
19374_72	positive	whr	Male
19377_14	positive	whr	Male
19381_7	positive	whr	Male
19388_2	positive	whr	Male
19392_6	positive	whr	Male
19437_61	positive	whr	Male
19446_1	positive	whr	Male
19448_104	positive	whr	Male
19467_3	positive	whr	Male
19483_16	positive	whr	Male
19488_1	positive	whr	Male
19491_11	positive	whr	Male
19503_2	positive	whr	Male
19504_22	positive	whr	Male
19506_6	positive	whr	Male
19511_8	positive	whr	Male
19516_10	positive	whr	Male
19518_12	positive	whr	Male
19545_145	positive	whr	Male
19555_1	positive	whr	Male
19557_3	positive	whr	Male
19562_8	positive	whr	Male
19563_3	negative	whr	Male
19564_61	positive	whr	Male
19568_17	positive	whr	Male
19570_12	positive	whr	Male
19572_10	positive	whr	Male
19575_4	positive	whr	Male
19584_33	positive	whr	Male
19587_12	positive	whr	Male
19596_18	positive	whr	Male
19601_15	negative	whr	Male
19602_36	positive	whr	Male
19606_28	negative	whr	Male
19612_3	positive	whr	Male
19614_8	positive	whr	Male
19615_213	positive	whr	Male
19616_100	positive	whr	Male
19617_5	positive	whr	Male
19620_16	positive	whr	Male
19623_26	positive	whr	Male
19635_69	positive	whr	Male
19636_23	positive	whr	Male
19638_9	positive	whr	Male
19639_53	negative	whr	Male
19640_2	positive	whr	Male
2190_55	positive	whr	Male
2192_63	positive	whr	Male
2201_17	positive	whr	Male
2212_69	positive	whr	Male
2247_20	positive	whr	Male
2333_72	positive	whr	Male
2381_52	positive	whr	Male
2418_55	positive	whr	Male
2421_7	positive	whr	Male
2431_17	positive	whr	Male
2436_49	positive	whr	Male
2441_2	positive	whr	Male
2443_10	positive	whr	Male
2449_1	positive	whr	Male
2468_62	positive	whr	Male
2474_54	positive	whr	Male
2480_58	positive	whr	Male
2500_2	positive	whr	Male
2505_49	positive	whr	Male
2514_65	positive	whr	Male
2516_57	positive	whr	Male
2524_56	positive	whr	Male
2558_51	positive	whr	Male
2567_5	positive	whr	Male
2571_12	negative	whr	Male
2578_67	positive	whr	Male
2580_83	positive	whr	Male
2590_69	negative	whr	Male
2597_8	positive	whr	Male
2599_51	positive	whr	Male
2602_2	positive	whr	Male
2605_49	positive	whr	Male
2611_72	positive	whr	Male
2612_5	positive	whr	Male
2614_28	positive	whr	Male
2616_23	positive	whr	Male
2617_56	negative	whr	Male
2618_10	positive	whr	Male
2622_18	positive	whr	Male
2631_50	positive	whr	Male
2632_5	positive	whr	Male
2635_61	positive	whr	Male
2636_10	positive	whr	Male
2637_77	positive	whr	Male
2640_3	positive	whr	Male
2643_57	positive	whr	Male
2645_54	positive	whr	Male
2647_66	positive	whr	Male
2649_77	positive	whr	Male
2658_27	negative	whr	Male
2666_53	positive	whr	Male
2681_23	positive	whr	Male
2683_1	positive	whr	Male
2687_2	negative	whr	Male
2692_74	positive	whr	Male
2693_20	positive	whr	Male
2695_25	positive	whr	Male
2696_87	positive	whr	Male
2697_7	positive	whr	Male
2700_56	positive	whr	Male
2704_74	positive	whr	Male
2705_5	positive	whr	Male
2706_69	positive	whr	Male
2708_54	positive	whr	Male
2714_78	positive	whr	Male
2719_3	positive	whr	Male
2723_9	positive	whr	Male
2732_58	positive	whr	Male
2734_49	positive	whr	Male
2737_22	positive	whr	Male
2741_22	positive	whr	Male
2747_3	positive	whr	Male
2760_2	positive	whr	Male
2761_49	positive	whr	Male
2763_66	positive	whr	Male
2770_51	positive	whr	Male
2771_35	negative	whr	Male
2773_50	positive	whr	Male
2778_10	positive	whr	Male
2781_63	positive	whr	Male
2783_18	positive	whr	Male
2788_55	positive	whr	Male
2790_54	positive	whr	Male
2794_60	positive	whr	Male
2797_56	negative	whr	Male
2805_6	positive	whr	Male
2806_49	positive	whr	Male
2809_25	positive	whr	Male
2811_27	positive	whr	Male
2813_11	negative	whr	Male
2816_50	positive	whr	Male
2826_53	positive	whr	Male
2827_23	positive	whr	Male
2831_29	negative	whr	Male
2833_20	positive	whr	Male
2834_54	positive	whr	Male
2835_1	positive	whr	Male
2838_53	positive	whr	Male
2839_2	positive	whr	Male
2843_13	positive	whr	Male
2844_53	positive	whr	Male
2846_24	positive	whr	Male
2851_63	positive	whr	Male
2853_68	positive	whr	Male
2859_69	positive	whr	Male
2864_2	positive	whr	Male
2871_73	positive	whr	Male
2875_15	positive	whr	Male
2876_74	positive	whr	Male
2878_66	positive	whr	Male
2879_9	positive	whr	Male
2889_37	positive	whr	Male
2900_53	positive	whr	Male
2906_55	positive	whr	Male
2911_27	positive	whr	Male
2925_9	positive	whr	Male
2939_10	positive	whr	Male
2943_5	positive	whr	Male
2946_52	positive	whr	Male
2949_6	positive	whr	Male
2950_57	positive	whr	Male
2952_75	negative	whr	Male
2960_66	positive	whr	Male
2962_50	positive	whr	Male
2966_65	positive	whr	Male
2968_61	positive	whr	Male
2974_61	negative	whr	Male
2975_19	positive	whr	Male
2976_58	positive	whr	Male
2979_8	positive	whr	Male
2982_82	positive	whr	Male
2992_59	negative	whr	Male
2993_1	positive	whr	Male
2994_71	positive	whr	Male
2999_6	negative	whr	Male
3003_29	positive	whr	Male
3005_5	positive	whr	Male
3010_53	positive	whr	Male
3022_4	positive	whr	Male
3029_52	positive	whr	Male
3033_57	positive	whr	Male
3037_62	positive	whr	Male
3038_9	positive	whr	Male
3040_59	positive	whr	Male
3043_49	positive	whr	Male
3049_61	negative	whr	Male
3050_7	positive	whr	Male
3052_8	negative	whr	Male
3055_54	positive	whr	Male
3057_55	positive	whr	Male
3059_50	positive	whr	Male
3060_43	positive	whr	Male
3065_65	positive	whr	Male
3066_12	positive	whr	Male
3067_67	positive	whr	Male
3070_1	positive	whr	Male
3072_4	positive	whr	Male
3074_6	positive	whr	Male
3077_66	positive	whr	Male
3078_1	positive	whr	Male
3079_62	positive	whr	Male
3081_70	positive	whr	Male
3082_9	positive	whr	Male
3083_71	positive	whr	Male
3091_70	positive	whr	Male
3115_64	positive	whr	Male
3122_6	positive	whr	Male
3132_1	positive	whr	Male
3143_3	positive	whr	Male
3151_6	positive	whr	Male
3166_92	positive	whr	Male
3171_57	positive	whr	Male
3172_28	positive	whr	Male
3174_2	positive	whr	Male
3178_5	positive	whr	Male
3179_51	positive	whr	Male
3182_38	positive	whr	Male
3184_25	positive	whr	Male
3187_52	positive	whr	Male
3189_61	positive	whr	Male
3191_50	positive	whr	Male
3192_3	positive	whr	Male
3197_70	positive	whr	Male
3198_4	negative	whr	Male
3199_54	positive	whr	Male
3201_49	positive	whr	Male
3204_2	positive	whr	Male
3209_69	positive	whr	Male
3212_30	positive	whr	Male
3216_2	positive	whr	Male
3220_40	positive	whr	Male
3221_54	positive	whr	Male
3235_50	negative	whr	Male
3285_23	positive	whr	Male
3293_2	positive	whr	Male
3302_58	positive	whr	Male
3309_2	positive	whr	Male
3311_27	positive	whr	Male
3312_64	positive	whr	Male
3313_21	positive	whr	Male
3314_74	positive	whr	Male
3315_15	positive	whr	Male
3316_58	positive	whr	Male
3317_33	positive	whr	Male
3321_2	positive	whr	Male
3322_52	positive	whr	Male
3327_27	positive	whr	Male
3329_14	positive	whr	Male
3332_57	positive	whr	Male
3336_50	positive	whr	Male
3339_33	positive	whr	Male
3340_53	positive	whr	Male
3341_33	positive	whr	Male
3342_76	positive	whr	Male
3343_1	positive	whr	Male
3346_72	positive	whr	Male
3356_50	positive	whr	Male
3364_76	negative	whr	Male
3365_7	positive	whr	Male
3366_51	positive	whr	Male
3367_8	positive	whr	Male
3373_5	positive	whr	Male
3374_49	positive	whr	Male
3376_49	positive	whr	Male
3378_49	negative	whr	Male
3387_1	positive	whr	Male
3388_58	positive	whr	Male
3391_10	positive	whr	Male
3394_81	positive	whr	Male
3396_54	positive	whr	Male
3397_7	positive	whr	Male
3399_31	positive	whr	Male
3400_49	positive	whr	Male
3401_8	positive	whr	Male
3412_7	positive	whr	Male
3413_50	positive	whr	Male
3414_40	positive	whr	Male
3418_12	positive	whr	Male
3420_21	negative	whr	Male
3423_59	positive	whr	Male
3427_63	positive	whr	Male
3431_54	positive	whr	Male
3432_21	positive	whr	Male
3434_34	positive	whr	Male
3435_53	positive	whr	Male
3437_80	positive	whr	Male
3438_10	positive	whr	Male
3440_7	positive	whr	Male
3445_53	positive	whr	Male
3447_64	positive	whr	Male
3448_13	positive	whr	Male
3450_4	positive	whr	Male
3452_17	positive	whr	Male
3470_1	positive	whr	Male
3471_49	positive	whr	Male
3472_40	positive	whr	Male
3473_78	positive	whr	Male
3474_19	positive	whr	Male
3477_63	positive	whr	Male
3481_87	positive	whr	Male
3484_60	negative	whr	Male
3485_28	positive	whr	Male
3486_58	positive	whr	Male
3487_32	positive	whr	Male
3488_64	positive	whr	Male
3489_9	positive	whr	Male
3494_71	positive	whr	Male
3497_13	positive	whr	Male
3499_77	positive	whr	Male
3504_58	positive	whr	Male
3508_78	positive	whr	Male
3516_60	negative	whr	Male
3518_54	positive	whr	Male
3519_3	positive	whr	Male
3520_58	positive	whr	Male
3534_14	positive	whr	Male
3535_84	positive	whr	Male
3538_26	positive	whr	Male
3554_24	negative	whr	Male
3581_53	positive	whr	Male
3583_54	positive	whr	Male
3585_54	positive	whr	Male
3587_53	positive	whr	Male
3592_4	positive	whr	Male
3600_2	positive	whr	Male
3603_60	positive	whr	Male
3607_71	negative	whr	Male
3616_3	positive	whr	Male
3617_80	positive	whr	Male
3620_67	positive	whr	Male
3622_33	positive	whr	Male
3623_84	positive	whr	Male
3627_71	positive	whr	Male
3629_60	positive	whr	Male
3651_50	positive	whr	Male
3685_53	positive	whr	Male
3710_49	positive	whr	Male
3719_2	positive	whr	Male
3723_1	positive	whr	Male
3728_52	positive	whr	Male
3730_81	positive	whr	Male
3738_54	positive	whr	Male
3758_68	positive	whr	Male
3761_4	positive	whr	Male
3795_6	negative	whr	Male
3796_79	positive	whr	Male
3797_1	positive	whr	Male
3798_71	positive	whr	Male
3799_11	positive	whr	Male
3800_71	positive	whr	Male
3805_16	negative	whr	Male
3807_1	positive	whr	Male
3808_76	positive	whr	Male
3809_1	positive	whr	Male
3810_50	positive	whr	Male
3815_14	positive	whr	Male
3823_9	positive	whr	Male
3825_18	positive	whr	Male
3832_51	positive	whr	Male
