sequence_id	direction_group	exposure	group
18897_31	positive	whradjbmi	Female
19325_21	positive	whradjbmi	Female
14082_56	positive	whradjbmi	Female
12460_18	positive	whradjbmi	Female
14106_46	positive	whradjbmi	Female
5680_54	negative	whradjbmi	Female
4544_4	positive	whradjbmi	Female
2652_15	negative	whradjbmi	Female
7655_11	negative	whradjbmi	Female
2654_19	negative	whradjbmi	Female
3835_11	positive	whradjbmi	Female
15390_3	positive	whradjbmi	Female
4496_60	positive	whradjbmi	Female
9925_56	positive	whradjbmi	Female
11424_4	positive	whradjbmi	Female
10643_16	positive	whradjbmi	Female
9889_42	positive	whradjbmi	Female
17727_1	positive	whradjbmi	Female
13686_2	positive	whradjbmi	Female
13977_28	positive	whradjbmi	Female
7065_1	positive	whradjbmi	Female
9910_9	positive	whradjbmi	Female
9506_10	positive	whradjbmi	Female
13654_1	positive	whradjbmi	Female
8785_1	positive	whradjbmi	Female
9863_1	positive	whradjbmi	Female
17725_37	positive	whradjbmi	Female
15455_40	positive	whradjbmi	Female
6578_29	positive	whradjbmi	Female
18165_181	positive	whradjbmi	Female
12018_84	positive	whradjbmi	Female
11816_84	positive	whradjbmi	Female
13441_30	positive	whradjbmi	Female
13986_6	positive	whradjbmi	Female
19224_5	positive	whradjbmi	Female
12439_67	positive	whradjbmi	Female
3389_7	positive	whradjbmi	Female
10716_35	positive	whradjbmi	Female
11540_37	positive	whradjbmi	Female
6574_11	negative	whradjbmi	Female
3640_14	positive	whradjbmi	Female
12334_25	positive	whradjbmi	Female
6439_59	positive	whradjbmi	Female
8102_239	positive	whradjbmi	Female
8750_46	positive	whradjbmi	Female
11617_1	positive	whradjbmi	Female
3079_62	positive	whradjbmi	Female
6572_10	positive	whradjbmi	Female
15422_12	positive	whradjbmi	Female
7203_125	positive	whradjbmi	Female
12358_6	positive	whradjbmi	Female
17387_27	positive	whradjbmi	Female
3497_13	positive	whradjbmi	Female
8700_325	positive	whradjbmi	Female
13421_17	positive	whradjbmi	Female
18202_22	positive	whradjbmi	Female
3488_64	positive	whradjbmi	Female
11229_16	positive	whradjbmi	Female
18458_4	positive	whradjbmi	Female
3902_21	positive	whradjbmi	Female
5671_1	positive	whradjbmi	Female
11350_30	positive	whradjbmi	Female
15394_79	negative	whradjbmi	Female
12424_107	positive	whradjbmi	Female
12691_44	positive	whradjbmi	Female
12869_68	positive	whradjbmi	Female
11135_5	positive	whradjbmi	Female
3431_54	positive	whradjbmi	Female
8925_25	positive	whradjbmi	Female
8646_61	positive	whradjbmi	Female
5617_41	positive	whradjbmi	Female
8070_88	positive	whradjbmi	Female
8803_61	positive	whradjbmi	Female
7773_20	negative	whradjbmi	Female
15494_11	negative	whradjbmi	Female
19153_53	positive	whradjbmi	Female
3708_62	negative	whradjbmi	Female
10535_25	positive	whradjbmi	Female
12827_37	positive	whradjbmi	Female
13534_20	positive	whradjbmi	Female
18375_28	negative	whradjbmi	Female
14091_42	positive	whradjbmi	Female
9075_121	positive	whradjbmi	Female
11160_56	positive	whradjbmi	Female
11416_23	positive	whradjbmi	Female
11572_4	positive	whradjbmi	Female
9937_7	positive	whradjbmi	Female
3867_49	positive	whradjbmi	Female
2441_2	positive	whradjbmi	Female
10600_24	negative	whradjbmi	Female
14120_2	positive	whradjbmi	Female
6506_54	negative	whradjbmi	Female
12628_31	positive	whradjbmi	Female
12597_68	positive	whradjbmi	Female
9816_37	positive	whradjbmi	Female
12504_26	positive	whradjbmi	Female
17325_10	positive	whradjbmi	Female
13697_51	positive	whradjbmi	Female
2579_17	positive	whradjbmi	Female
13130_150	positive	whradjbmi	Female
4533_76	positive	whradjbmi	Female
9092_33	positive	whradjbmi	Female
7852_9	positive	whradjbmi	Female
18883_4	positive	whradjbmi	Female
7231_37	positive	whradjbmi	Female
7147_35	positive	whradjbmi	Female
4324_33	positive	whradjbmi	Female
15692_300	positive	whradjbmi	Female
13491_40	positive	whradjbmi	Female
5659_11	positive	whradjbmi	Female
12457_10	positive	whradjbmi	Female
13485_20	positive	whradjbmi	Female
17210_2	positive	whradjbmi	Female
10975_59	positive	whradjbmi	Female
17820_170	positive	whradjbmi	Female
9297_12	positive	whradjbmi	Female
12361_102	positive	whradjbmi	Female
8905_20	positive	whradjbmi	Female
10606_34	positive	whradjbmi	Female
11258_41	positive	whradjbmi	Female
17837_5	positive	whradjbmi	Female
9713_67	negative	whradjbmi	Female
7926_13	positive	whradjbmi	Female
5114_65	positive	whradjbmi	Female
4468_21	positive	whradjbmi	Female
19222_124	positive	whradjbmi	Female
17777_31	positive	whradjbmi	Female
6915_2	positive	whradjbmi	Female
12772_8	positive	whradjbmi	Female
11118_107	negative	whradjbmi	Female
11204_80	positive	whradjbmi	Female
13681_173	positive	whradjbmi	Female
4123_60	positive	whradjbmi	Female
9767_22	positive	whradjbmi	Female
11436_6	positive	whradjbmi	Female
11164_7	positive	whradjbmi	Female
12667_2	positive	whradjbmi	Female
12560_9	positive	whradjbmi	Female
8098_37	positive	whradjbmi	Female
6991_24	positive	whradjbmi	Female
10510_62	positive	whradjbmi	Female
10014_31	positive	whradjbmi	Female
11307_33	positive	whradjbmi	Female
10085_25	positive	whradjbmi	Female
15318_75	positive	whradjbmi	Female
8858_21	positive	whradjbmi	Female
12528_40	positive	whradjbmi	Female
17404_5	positive	whradjbmi	Female
10391_1	negative	whradjbmi	Female
3070_1	positive	whradjbmi	Female
16825_20	positive	whradjbmi	Female
3082_9	positive	whradjbmi	Female
12415_122	positive	whradjbmi	Female
12734_112	positive	whradjbmi	Female
10435_2	positive	whradjbmi	Female
10761_5	positive	whradjbmi	Female
7208_60	positive	whradjbmi	Female
14090_23	positive	whradjbmi	Female
9842_2	positive	whradjbmi	Female
13621_31	positive	whradjbmi	Female
7185_29	positive	whradjbmi	Female
12511_83	positive	whradjbmi	Female
8768_4	positive	whradjbmi	Female
12687_2	positive	whradjbmi	Female
6900_30	positive	whradjbmi	Female
7009_8	positive	whradjbmi	Female
5730_60	positive	whradjbmi	Female
14139_16	positive	whradjbmi	Female
18831_6	negative	whradjbmi	Female
12548_75	positive	whradjbmi	Female
3710_49	positive	whradjbmi	Female
2875_15	positive	whradjbmi	Female
8222_49	positive	whradjbmi	Female
12451_62	positive	whradjbmi	Female
8285_64	positive	whradjbmi	Female
4878_3	positive	whradjbmi	Female
19615_213	positive	whradjbmi	Female
4130_71	positive	whradjbmi	Female
9568_289	positive	whradjbmi	Female
12786_61	positive	whradjbmi	Female
3466_8	positive	whradjbmi	Female
19119_10	positive	whradjbmi	Female
4566_24	positive	whradjbmi	Female
6455_52	positive	whradjbmi	Female
6551_94	positive	whradjbmi	Female
15574_37	positive	whradjbmi	Female
12630_8	negative	whradjbmi	Female
17377_1	positive	whradjbmi	Female
15413_3	positive	whradjbmi	Female
3336_50	positive	whradjbmi	Female
14597_5	positive	whradjbmi	Female
19590_46	positive	whradjbmi	Female
6594_64	positive	whradjbmi	Female
4971_1	positive	whradjbmi	Female
2500_2	positive	whradjbmi	Female
12777_11	positive	whradjbmi	Female
9772_153	negative	whradjbmi	Female
11162_37	positive	whradjbmi	Female
19293_6	positive	whradjbmi	Female
5364_7	positive	whradjbmi	Female
4959_2	positive	whradjbmi	Female
8807_13	positive	whradjbmi	Female
3858_5	positive	whradjbmi	Female
11277_23	positive	whradjbmi	Female
9360_33	positive	whradjbmi	Female
10030_8	positive	whradjbmi	Female
6408_2	positive	whradjbmi	Female
7815_49	positive	whradjbmi	Female
4187_49	positive	whradjbmi	Female
3817_18	positive	whradjbmi	Female
11144_10	positive	whradjbmi	Female
8352_26	positive	whradjbmi	Female
17800_33	positive	whradjbmi	Female
16292_288	positive	whradjbmi	Female
9828_86	positive	whradjbmi	Female
9565_6	positive	whradjbmi	Female
12034_28	positive	whradjbmi	Female
18449_33	negative	whradjbmi	Female
9233_71	negative	whradjbmi	Female
4719_58	positive	whradjbmi	Female
19166_15	positive	whradjbmi	Female
5001_6	positive	whradjbmi	Female
7859_21	positive	whradjbmi	Female
19296_51	positive	whradjbmi	Female
7766_25	positive	whradjbmi	Female
4923_79	positive	whradjbmi	Female
11311_79	positive	whradjbmi	Female
17783_9	positive	whradjbmi	Female
10438_19	positive	whradjbmi	Female
14633_26	positive	whradjbmi	Female
5754_76	positive	whradjbmi	Female
3220_40	positive	whradjbmi	Female
12895_28	positive	whradjbmi	Female
9574_11	positive	whradjbmi	Female
10054_3	positive	whradjbmi	Female
11709_29	negative	whradjbmi	Female
8336_267	positive	whradjbmi	Female
6020_52	negative	whradjbmi	Female
18205_123	positive	whradjbmi	Female
15506_34	positive	whradjbmi	Female
7792_58	positive	whradjbmi	Female
3049_61	positive	whradjbmi	Female
13979_3	positive	whradjbmi	Female
12855_16	positive	whradjbmi	Female
6545_58	positive	whradjbmi	Female
8888_33	positive	whradjbmi	Female
15372_43	positive	whradjbmi	Female
6480_1	positive	whradjbmi	Female
19144_9	positive	whradjbmi	Female
2704_74	positive	whradjbmi	Female
7225_51	positive	whradjbmi	Female
13629_25	positive	whradjbmi	Female
9409_11	negative	whradjbmi	Female
6599_5	positive	whradjbmi	Female
8094_20	positive	whradjbmi	Female
18311_44	positive	whradjbmi	Female
7016_12	positive	whradjbmi	Female
13405_61	positive	whradjbmi	Female
13434_172	negative	whradjbmi	Female
12970_35	positive	whradjbmi	Female
13507_51	positive	whradjbmi	Female
13119_26	positive	whradjbmi	Female
7897_75	positive	whradjbmi	Female
18875_125	positive	whradjbmi	Female
5643_2	positive	whradjbmi	Female
19259_176	positive	whradjbmi	Female
12849_25	positive	whradjbmi	Female
7930_3	positive	whradjbmi	Female
8358_30	positive	whradjbmi	Female
8476_11	negative	whradjbmi	Female
7871_16	negative	whradjbmi	Female
14156_33	positive	whradjbmi	Female
12799_65	positive	whradjbmi	Female
12790_10	positive	whradjbmi	Female
4984_83	positive	whradjbmi	Female
10781_19	positive	whradjbmi	Female
12738_43	positive	whradjbmi	Female
12399_194	positive	whradjbmi	Female
17419_17	positive	whradjbmi	Female
11248_43	positive	whradjbmi	Female
19174_141	positive	whradjbmi	Female
13073_14	positive	whradjbmi	Female
11456_2	positive	whradjbmi	Female
14227_21	negative	whradjbmi	Female
17724_3	positive	whradjbmi	Female
18943_4	positive	whradjbmi	Female
12717_65	positive	whradjbmi	Female
2972_57	positive	whradjbmi	Female
3827_22	positive	whradjbmi	Female
10672_75	positive	whradjbmi	Female
8389_8	positive	whradjbmi	Female
10514_5	positive	whradjbmi	Female
5476_66	positive	whradjbmi	Female
13948_50	positive	whradjbmi	Female
10695_12	positive	whradjbmi	Female
13577_25	positive	whradjbmi	Female
3324_51	positive	whradjbmi	Female
5822_22	positive	whradjbmi	Female
3808_76	positive	whradjbmi	Female
17456_53	positive	whradjbmi	Female
12832_10	positive	whradjbmi	Female
9779_63	positive	whradjbmi	Female
13486_9	positive	whradjbmi	Female
18276_34	positive	whradjbmi	Female
7948_129	positive	whradjbmi	Female
3810_50	positive	whradjbmi	Female
12775_6	positive	whradjbmi	Female
2773_50	positive	whradjbmi	Female
13955_33	positive	whradjbmi	Female
17495_141	positive	whradjbmi	Female
5242_37	negative	whradjbmi	Female
12518_289	positive	whradjbmi	Female
18160_2	positive	whradjbmi	Female
10889_2	positive	whradjbmi	Female
9869_28	positive	whradjbmi	Female
14122_132	positive	whradjbmi	Female
9474_22	positive	whradjbmi	Female
7753_21	positive	whradjbmi	Female
4158_54	negative	whradjbmi	Female
10036_201	positive	whradjbmi	Female
18909_11	positive	whradjbmi	Female
4342_10	positive	whradjbmi	Female
11360_39	positive	whradjbmi	Female
19148_58	positive	whradjbmi	Female
18328_36	positive	whradjbmi	Female
5098_79	positive	whradjbmi	Female
10880_38	positive	whradjbmi	Female
2879_9	negative	whradjbmi	Female
5124_69	negative	whradjbmi	Female
5355_69	positive	whradjbmi	Female
15562_24	positive	whradjbmi	Female
2622_18	positive	whradjbmi	Female
8309_12	positive	whradjbmi	Female
10356_21	positive	whradjbmi	Female
19572_10	positive	whradjbmi	Female
15644_1	positive	whradjbmi	Female
8850_5	positive	whradjbmi	Female
11168_3	positive	whradjbmi	Female
11312_40	positive	whradjbmi	Female
4763_31	positive	whradjbmi	Female
13553_4	positive	whradjbmi	Female
10710_23	positive	whradjbmi	Female
7046_6	negative	whradjbmi	Female
8754_5	positive	whradjbmi	Female
3066_12	negative	whradjbmi	Female
4545_53	positive	whradjbmi	Female
5615_62	positive	whradjbmi	Female
4355_13	positive	whradjbmi	Female
6604_59	positive	whradjbmi	Female
3470_1	positive	whradjbmi	Female
10074_128	positive	whradjbmi	Female
13929_27	positive	whradjbmi	Female
14332_3	positive	whradjbmi	Female
4261_55	positive	whradjbmi	Female
19134_66	positive	whradjbmi	Female
12409_90	positive	whradjbmi	Female
2614_28	positive	whradjbmi	Female
5223_59	positive	whradjbmi	Female
7206_20	positive	whradjbmi	Female
5837_49	positive	whradjbmi	Female
5638_23	positive	whradjbmi	Female
9895_77	positive	whradjbmi	Female
18277_28	positive	whradjbmi	Female
9045_3	positive	whradjbmi	Female
13604_27	positive	whradjbmi	Female
3072_4	positive	whradjbmi	Female
12627_97	positive	whradjbmi	Female
9974_8	positive	whradjbmi	Female
12735_39	positive	whradjbmi	Female
19496_1	positive	whradjbmi	Female
2967_8	negative	whradjbmi	Female
17205_21	positive	whradjbmi	Female
9832_33	positive	whradjbmi	Female
17828_3	positive	whradjbmi	Female
9017_58	positive	whradjbmi	Female
10588_39	positive	whradjbmi	Female
8233_2	positive	whradjbmi	Female
13377_3	positive	whradjbmi	Female
6907_17	positive	whradjbmi	Female
6123_69	positive	whradjbmi	Female
5275_28	positive	whradjbmi	Female
8427_118	positive	whradjbmi	Female
12478_15	positive	whradjbmi	Female
3413_50	positive	whradjbmi	Female
5757_45	positive	whradjbmi	Female
14655_1	positive	whradjbmi	Female
9526_3	negative	whradjbmi	Female
19125_26	positive	whradjbmi	Female
9855_10	positive	whradjbmi	Female
2837_3	negative	whradjbmi	Female
13089_6	positive	whradjbmi	Female
2950_57	positive	whradjbmi	Female
8946_38	positive	whradjbmi	Female
6458_6	positive	whradjbmi	Female
12341_8	positive	whradjbmi	Female
15530_33	negative	whradjbmi	Female
3059_50	positive	whradjbmi	Female
15615_8	positive	whradjbmi	Female
16907_3	negative	whradjbmi	Female
15336_7	negative	whradjbmi	Female
13512_28	positive	whradjbmi	Female
3213_65	positive	whradjbmi	Female
11239_49	positive	whradjbmi	Female
17137_160	positive	whradjbmi	Female
7849_3	positive	whradjbmi	Female
5636_10	negative	whradjbmi	Female
17806_6	positive	whradjbmi	Female
17466_72	positive	whradjbmi	Female
13078_3	positive	whradjbmi	Female
13450_49	positive	whradjbmi	Female
9561_21	positive	whradjbmi	Female
19376_74	negative	whradjbmi	Female
17746_77	positive	whradjbmi	Female
13639_101	positive	whradjbmi	Female
12652_37	positive	whradjbmi	Female
17787_1	positive	whradjbmi	Female
8664_36	positive	whradjbmi	Female
3004_67	positive	whradjbmi	Female
19636_23	negative	whradjbmi	Female
11444_49	positive	whradjbmi	Female
5201_50	positive	whradjbmi	Female
2637_77	negative	whradjbmi	Female
12510_3	positive	whradjbmi	Female
15460_9	positive	whradjbmi	Female
3302_58	positive	whradjbmi	Female
11402_17	positive	whradjbmi	Female
12366_16	positive	whradjbmi	Female
17346_61	positive	whradjbmi	Female
4306_4	positive	whradjbmi	Female
6493_9	positive	whradjbmi	Female
18264_12	positive	whradjbmi	Female
3348_49	positive	whradjbmi	Female
13612_7	positive	whradjbmi	Female
11149_3	positive	whradjbmi	Female
10955_4	positive	whradjbmi	Female
11615_16	positive	whradjbmi	Female
8446_4	positive	whradjbmi	Female
9759_13	positive	whradjbmi	Female
10058_1	positive	whradjbmi	Female
17758_79	positive	whradjbmi	Female
11231_12	positive	whradjbmi	Female
19209_6	positive	whradjbmi	Female
5400_52	negative	whradjbmi	Female
8086_49	positive	whradjbmi	Female
4138_25	positive	whradjbmi	Female
12704_26	positive	whradjbmi	Female
13375_48	positive	whradjbmi	Female
11571_75	positive	whradjbmi	Female
8878_48	positive	whradjbmi	Female
7228_2	negative	whradjbmi	Female
14029_42	positive	whradjbmi	Female
13496_19	positive	whradjbmi	Female
5534_49	positive	whradjbmi	Female
6064_4	positive	whradjbmi	Female
2993_1	positive	whradjbmi	Female
4547_59	positive	whradjbmi	Female
8998_15	positive	whradjbmi	Female
8991_115	positive	whradjbmi	Female
8106_15	positive	whradjbmi	Female
5903_91	positive	whradjbmi	Female
4212_5	positive	whradjbmi	Female
19570_12	positive	whradjbmi	Female
7878_2	positive	whradjbmi	Female
12665_16	positive	whradjbmi	Female
11241_8	positive	whradjbmi	Female
9843_5	positive	whradjbmi	Female
12697_30	positive	whradjbmi	Female
16049_43	positive	whradjbmi	Female
17343_6	positive	whradjbmi	Female
6442_6	positive	whradjbmi	Female
8818_13	positive	whradjbmi	Female
7262_191	positive	whradjbmi	Female
16612_28	positive	whradjbmi	Female
2666_53	positive	whradjbmi	Female
10753_31	positive	whradjbmi	Female
15527_90	negative	whradjbmi	Female
6626_81	positive	whradjbmi	Female
15412_40	positive	whradjbmi	Female
7769_29	positive	whradjbmi	Female
19578_19	positive	whradjbmi	Female
12536_46	positive	whradjbmi	Female
12428_2	positive	whradjbmi	Female
16877_19	positive	whradjbmi	Female
7918_114	positive	whradjbmi	Female
14132_21	positive	whradjbmi	Female
17510_7	positive	whradjbmi	Female
8380_244	positive	whradjbmi	Female
12830_4	positive	whradjbmi	Female
9789_52	positive	whradjbmi	Female
17435_43	positive	whradjbmi	Female
8951_162	positive	whradjbmi	Female
4909_68	positive	whradjbmi	Female
6410_26	positive	whradjbmi	Female
4900_8	positive	whradjbmi	Female
13503_19	positive	whradjbmi	Female
5017_19	positive	whradjbmi	Female
11538_216	positive	whradjbmi	Female
9877_28	positive	whradjbmi	Female
12668_7	positive	whradjbmi	Female
2843_13	positive	whradjbmi	Female
5460_60	positive	whradjbmi	Female
13540_1	positive	whradjbmi	Female
10978_39	negative	whradjbmi	Female
2975_19	positive	whradjbmi	Female
6379_62	positive	whradjbmi	Female
8369_102	positive	whradjbmi	Female
7054_87	positive	whradjbmi	Female
9875_107	positive	whradjbmi	Female
12934_1	positive	whradjbmi	Female
14747_9	positive	whradjbmi	Female
11872_9	positive	whradjbmi	Female
15566_10	negative	whradjbmi	Female
4292_5	positive	whradjbmi	Female
3367_8	positive	whradjbmi	Female
9557_5	negative	whradjbmi	Female
9960_2	positive	whradjbmi	Female
10571_14	positive	whradjbmi	Female
3822_54	positive	whradjbmi	Female
3122_6	positive	whradjbmi	Female
7105_7	positive	whradjbmi	Female
8565_160	positive	whradjbmi	Female
13532_25	positive	whradjbmi	Female
3897_61	positive	whradjbmi	Female
17849_6	positive	whradjbmi	Female
19286_30	positive	whradjbmi	Female
10553_8	positive	whradjbmi	Female
11682_7	positive	whradjbmi	Female
12737_12	positive	whradjbmi	Female
12860_7	positive	whradjbmi	Female
12712_9	positive	whradjbmi	Female
6230_56	positive	whradjbmi	Female
9191_8	positive	whradjbmi	Female
9061_3	positive	whradjbmi	Female
10916_44	positive	whradjbmi	Female
12957_62	positive	whradjbmi	Female
10908_2	positive	whradjbmi	Female
7199_3	positive	whradjbmi	Female
6411_58	positive	whradjbmi	Female
10511_10	negative	whradjbmi	Female
16536_3	positive	whradjbmi	Female
10499_1	positive	whradjbmi	Female
12500_88	positive	whradjbmi	Female
12430_78	positive	whradjbmi	Female
15483_377	positive	whradjbmi	Female
18308_30	positive	whradjbmi	Female
9099_19	positive	whradjbmi	Female
15603_20	positive	whradjbmi	Female
8927_6	positive	whradjbmi	Female
5030_52	positive	whradjbmi	Female
3035_80	positive	whradjbmi	Female
15305_7	negative	whradjbmi	Female
15486_126	positive	whradjbmi	Female
3182_38	positive	whradjbmi	Female
12700_9	positive	whradjbmi	Female
9959_60	positive	whradjbmi	Female
13094_75	positive	whradjbmi	Female
15363_32	positive	whradjbmi	Female
8402_22	negative	whradjbmi	Female
5065_8	positive	whradjbmi	Female
11128_29	positive	whradjbmi	Female
4137_57	positive	whradjbmi	Female
18192_69	negative	whradjbmi	Female
18318_98	positive	whradjbmi	Female
10800_15	positive	whradjbmi	Female
11116_16	positive	whradjbmi	Female
6966_144	positive	whradjbmi	Female
7253_6	positive	whradjbmi	Female
11638_42	positive	whradjbmi	Female
4192_10	positive	whradjbmi	Female
13132_14	positive	whradjbmi	Female
6402_8	positive	whradjbmi	Female
11677_17	positive	whradjbmi	Female
3356_50	positive	whradjbmi	Female
15333_11	positive	whradjbmi	Female
4146_58	positive	whradjbmi	Female
17336_54	positive	whradjbmi	Female
19365_11	positive	whradjbmi	Female
7123_25	positive	whradjbmi	Female
17467_1	positive	whradjbmi	Female
15640_54	negative	whradjbmi	Female
17150_8	positive	whradjbmi	Female
12434_25	positive	whradjbmi	Female
11193_27	positive	whradjbmi	Female
10866_60	positive	whradjbmi	Female
16807_35	positive	whradjbmi	Female
14060_67	positive	whradjbmi	Female
12664_19	positive	whradjbmi	Female
6947_4	positive	whradjbmi	Female
16850_5	positive	whradjbmi	Female
13931_22	positive	whradjbmi	Female
17427_26	positive	whradjbmi	Female
5650_9	positive	whradjbmi	Female
10990_21	positive	whradjbmi	Female
14079_14	positive	whradjbmi	Female
3580_25	negative	whradjbmi	Female
12509_115	positive	whradjbmi	Female
13374_4	positive	whradjbmi	Female
11659_31	positive	whradjbmi	Female
7737_76	positive	whradjbmi	Female
11110_4	positive	whradjbmi	Female
13476_16	positive	whradjbmi	Female
8834_58	positive	whradjbmi	Female
3730_81	positive	whradjbmi	Female
4397_26	positive	whradjbmi	Female
9545_156	positive	whradjbmi	Female
11825_27	positive	whradjbmi	Female
16863_47	positive	whradjbmi	Female
19523_215	positive	whradjbmi	Female
15620_4	negative	whradjbmi	Female
19183_164	positive	whradjbmi	Female
12581_39	positive	whradjbmi	Female
8994_65	positive	whradjbmi	Female
3623_84	positive	whradjbmi	Female
12975_11	positive	whradjbmi	Female
2644_11	positive	whradjbmi	Female
6273_58	positive	whradjbmi	Female
8889_5	positive	whradjbmi	Female
6547_83	positive	whradjbmi	Female
10618_190	positive	whradjbmi	Female
13493_5	positive	whradjbmi	Female
7257_18	positive	whradjbmi	Female
18301_10	positive	whradjbmi	Female
5132_71	negative	whradjbmi	Female
4697_59	positive	whradjbmi	Female
2681_23	positive	whradjbmi	Female
13522_20	positive	whradjbmi	Female
7911_29	positive	whradjbmi	Female
12427_8	positive	whradjbmi	Female
17682_1	negative	whradjbmi	Female
14249_68	negative	whradjbmi	Female
9302_90	positive	whradjbmi	Female
13098_93	negative	whradjbmi	Female
7717_95	positive	whradjbmi	Female
13982_33	positive	whradjbmi	Female
3290_50	negative	whradjbmi	Female
16607_78	negative	whradjbmi	Female
8318_13	positive	whradjbmi	Female
9050_170	positive	whradjbmi	Female
19563_3	negative	whradjbmi	Female
5128_53	positive	whradjbmi	Female
10447_18	positive	whradjbmi	Female
3875_62	positive	whradjbmi	Female
8935_22	positive	whradjbmi	Female
8922_4	positive	whradjbmi	Female
5228_25	positive	whradjbmi	Female
17804_102	positive	whradjbmi	Female
11228_37	positive	whradjbmi	Female
8355_80	positive	whradjbmi	Female
12417_46	positive	whradjbmi	Female
8424_269	negative	whradjbmi	Female
18186_15	positive	whradjbmi	Female
13102_1	positive	whradjbmi	Female
18286_3	positive	whradjbmi	Female
12834_3	positive	whradjbmi	Female
14133_93	positive	whradjbmi	Female
18914_188	positive	whradjbmi	Female
8909_77	positive	whradjbmi	Female
5178_5	positive	whradjbmi	Female
12532_28	positive	whradjbmi	Female
13041_47	positive	whradjbmi	Female
9838_4	positive	whradjbmi	Female
13580_2	positive	whradjbmi	Female
12636_113	positive	whradjbmi	Female
19200_16	positive	whradjbmi	Female
12796_44	positive	whradjbmi	Female
2612_5	positive	whradjbmi	Female
12438_127	positive	whradjbmi	Female
12842_43	positive	whradjbmi	Female
3719_2	positive	whradjbmi	Female
12781_2	positive	whradjbmi	Female
6997_32	negative	whradjbmi	Female
2602_2	negative	whradjbmi	Female
13719_19	positive	whradjbmi	Female
19240_265	positive	whradjbmi	Female
2567_5	positive	whradjbmi	Female
19262_219	positive	whradjbmi	Female
6933_20	positive	whradjbmi	Female
11263_57	positive	whradjbmi	Female
3825_18	positive	whradjbmi	Female
12355_223	positive	whradjbmi	Female
4148_49	negative	whradjbmi	Female
17792_158	positive	whradjbmi	Female
8686_342	positive	whradjbmi	Female
3010_53	positive	whradjbmi	Female
3821_28	positive	whradjbmi	Female
2474_54	positive	whradjbmi	Female
5752_63	positive	whradjbmi	Female
18231_147	positive	whradjbmi	Female
7745_3	positive	whradjbmi	Female
19329_31	positive	whradjbmi	Female
11167_6	positive	whradjbmi	Female
12803_9	positive	whradjbmi	Female
9523_34	positive	whradjbmi	Female
8447_11	negative	whradjbmi	Female
7071_23	positive	whradjbmi	Female
18188_12	positive	whradjbmi	Female
11152_46	positive	whradjbmi	Female
16831_7	positive	whradjbmi	Female
12764_3	positive	whradjbmi	Female
15558_63	positive	whradjbmi	Female
7928_183	positive	whradjbmi	Female
5634_39	positive	whradjbmi	Female
11363_58	positive	whradjbmi	Female
14175_78	positive	whradjbmi	Female
6420_4	positive	whradjbmi	Female
5599_88	positive	whradjbmi	Female
4151_6	positive	whradjbmi	Female
12750_9	positive	whradjbmi	Female
15457_14	positive	whradjbmi	Female
6214_84	positive	whradjbmi	Female
19297_4	positive	whradjbmi	Female
6647_55	positive	whradjbmi	Female
9840_2	positive	whradjbmi	Female
2212_69	positive	whradjbmi	Female
7881_244	positive	whradjbmi	Female
13717_15	positive	whradjbmi	Female
9815_5	positive	whradjbmi	Female
8892_14	positive	whradjbmi	Female
8399_6	positive	whradjbmi	Female
10000_28	positive	whradjbmi	Female
15315_64	positive	whradjbmi	Female
15579_26	positive	whradjbmi	Female
4553_65	positive	whradjbmi	Female
3052_8	positive	whradjbmi	Female
5100_53	positive	whradjbmi	Female
16309_30	positive	whradjbmi	Female
9899_28	positive	whradjbmi	Female
19637_9	negative	whradjbmi	Female
13959_7	positive	whradjbmi	Female
3362_61	negative	whradjbmi	Female
18300_39	positive	whradjbmi	Female
17774_38	positive	whradjbmi	Female
13447_42	negative	whradjbmi	Female
3321_2	positive	whradjbmi	Female
13524_25	negative	whradjbmi	Female
5704_74	positive	whradjbmi	Female
8921_139	positive	whradjbmi	Female
13735_1	positive	whradjbmi	Female
17726_3	positive	whradjbmi	Female
4144_13	positive	whradjbmi	Female
18840_205	positive	whradjbmi	Female
5062_60	positive	whradjbmi	Female
19622_7	positive	whradjbmi	Female
6448_36	positive	whradjbmi	Female
9231_23	negative	whradjbmi	Female
12604_16	positive	whradjbmi	Female
19202_10	positive	whradjbmi	Female
18928_10	positive	whradjbmi	Female
7137_8	positive	whradjbmi	Female
10666_7	positive	whradjbmi	Female
3312_64	positive	whradjbmi	Female
18326_50	positive	whradjbmi	Female
18813_15	positive	whradjbmi	Female
4874_3	positive	whradjbmi	Female
11543_84	positive	whradjbmi	Female
9598_23	positive	whradjbmi	Female
6454_38	positive	whradjbmi	Female
11247_20	positive	whradjbmi	Female
14024_196	positive	whradjbmi	Female
3405_6	positive	whradjbmi	Female
13738_8	positive	whradjbmi	Female
5639_49	positive	whradjbmi	Female
14692_3	negative	whradjbmi	Female
12706_2	positive	whradjbmi	Female
19120_33	positive	whradjbmi	Female
10767_52	positive	whradjbmi	Female
19207_119	positive	whradjbmi	Female
15299_102	positive	whradjbmi	Female
13025_4	positive	whradjbmi	Female
12345_4	positive	whradjbmi	Female
12720_71	positive	whradjbmi	Female
3327_27	positive	whradjbmi	Female
16765_52	positive	whradjbmi	Female
9525_1	positive	whradjbmi	Female
17702_53	positive	whradjbmi	Female
16596_25	positive	whradjbmi	Female
